oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.01,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.01,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.1,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,30.35,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,238.21,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.37,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,173.08,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,59.25,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,99.72,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,101.84,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,143.53644728660583,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,143.53644728660583,KNN,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
DAZZLE1,143.53644728660583,LR,0.762,0.017,0.286,0.231,0.033,0.527,0.417,0.531
DAZZLE1,143.53644728660583,DT,0.96,0.067,0.143,0.028,0.091,0.557,0.249,0.606
DAZZLE1,143.53644728660583,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,143.53644728660583,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
DAZZLE1,143.53644728660583,Adaboost,0.97,0.167,0.286,0.02,0.211,0.633,0.442,0.505
DAZZLE1,143.53644728660583,GBDT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
DAZZLE2,197.96403694152832,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,197.96403694152832,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,197.96403694152832,LR,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
DAZZLE2,197.96403694152832,DT,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DAZZLE2,197.96403694152832,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,197.96403694152832,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,197.96403694152832,Adaboost,0.97,0.167,0.286,0.02,0.211,0.633,0.442,0.505
DAZZLE2,197.96403694152832,GBDT,0.97,0.0,0.0,0.016,0.0,0.492,0.0,0.707
WGAN,6.18,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.18,DT,0.988,1.0,0.143,0.0,0.25,0.571,0.25,0.606
WGAN,6.18,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,6.18,Adaboost,0.026,0.014,1.0,0.988,0.028,0.506,0.024,0.699
WGAN,6.18,GBDT,0.948,0.148,0.571,0.047,0.235,0.762,0.715,0.305
RP,0.2344670295715332,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.2344670295715332,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.2344670295715332,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.2344670295715332,DT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
RP,0.2344670295715332,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.2344670295715332,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.2344670295715332,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.2344670295715332,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Diveplane1,54.79880118370056,SVM,0.558,0.014,0.429,0.44,0.026,0.494,0.485,0.51
Diveplane1,54.79880118370056,KNN,0.902,0.0,0.0,0.085,0.0,0.457,0.0,0.71
Diveplane1,54.79880118370056,LR,0.636,0.017,0.429,0.361,0.032,0.534,0.513,0.478
Diveplane1,54.79880118370056,DT,0.762,0.033,0.571,0.235,0.063,0.668,0.654,0.346
Diveplane1,54.79880118370056,RF,0.79,0.038,0.571,0.207,0.071,0.682,0.664,0.337
Diveplane1,54.79880118370056,LightGBM,0.854,0.054,0.571,0.142,0.099,0.715,0.686,0.319
Diveplane1,54.79880118370056,Adaboost,0.85,0.028,0.286,0.142,0.051,0.572,0.429,0.515
Diveplane1,54.79880118370056,GBDT,0.78,0.028,0.429,0.215,0.052,0.607,0.554,0.432
Diveplane2,54.33735966682434,SVM,0.72,0.022,0.429,0.276,0.041,0.576,0.538,0.449
Diveplane2,54.33735966682434,KNN,0.858,0.0,0.0,0.13,0.0,0.435,0.0,0.713
Diveplane2,54.33735966682434,LR,0.782,0.028,0.429,0.213,0.052,0.608,0.555,0.431
Diveplane2,54.33735966682434,DT,0.77,0.034,0.571,0.227,0.065,0.672,0.657,0.343
Diveplane2,54.33735966682434,RF,0.81,0.042,0.571,0.187,0.078,0.692,0.671,0.331
Diveplane2,54.33735966682434,LightGBM,0.794,0.038,0.571,0.203,0.072,0.684,0.666,0.335
Diveplane2,54.33735966682434,Adaboost,0.876,0.034,0.286,0.116,0.061,0.585,0.432,0.512
Diveplane2,54.33735966682434,GBDT,0.83,0.024,0.286,0.162,0.045,0.562,0.426,0.518
DS,0.26084113121032715,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.26084113121032715,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.26084113121032715,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.26084113121032715,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.26084113121032715,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.26084113121032715,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.26084113121032715,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.26084113121032715,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.5990965366363525,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.5990965366363525,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.5990965366363525,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.5990965366363525,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.5990965366363525,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.5990965366363525,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.5990965366363525,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.5990965366363525,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.418824911117554,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.418824911117554,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.418824911117554,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.418824911117554,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.418824911117554,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.418824911117554,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.418824911117554,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.418824911117554,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,29.201871633529663,SVM,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
SDV_GAN,29.201871633529663,KNN,0.902,0.0,0.0,0.085,0.0,0.457,0.0,0.71
SDV_GAN,29.201871633529663,LR,0.94,0.0,0.0,0.047,0.0,0.477,0.0,0.708
SDV_GAN,29.201871633529663,DT,0.966,0.188,0.429,0.026,0.261,0.701,0.595,0.404
SDV_GAN,29.201871633529663,RF,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
SDV_GAN,29.201871633529663,LightGBM,0.978,0.3,0.429,0.014,0.353,0.707,0.597,0.404
SDV_GAN,29.201871633529663,Adaboost,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GAN,29.201871633529663,GBDT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
