oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,LR,0.952,0.053,0.143,0.037,0.077,0.553,0.249,0.607
No,0,DT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
No,0,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,LightGBM,0.98,0.364,0.571,0.014,0.444,0.779,0.723,0.303
No,0,Adaboost,0.978,0.25,0.286,0.012,0.267,0.637,0.443,0.505
No,0,GBDT,0.95,0.05,0.143,0.039,0.074,0.552,0.249,0.607
Random,0.01,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
Random,0.01,KNN,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
Random,0.01,LR,0.91,0.025,0.143,0.079,0.043,0.532,0.247,0.609
Random,0.01,DT,0.956,0.174,0.571,0.039,0.267,0.766,0.717,0.304
Random,0.01,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
Random,0.01,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
Random,0.01,Adaboost,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
Random,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
ADASYN,0.02,SVM,0.606,0.015,0.429,0.391,0.03,0.519,0.503,0.49
ADASYN,0.02,KNN,0.762,0.033,0.571,0.235,0.063,0.668,0.654,0.346
ADASYN,0.02,LR,0.646,0.022,0.571,0.353,0.043,0.609,0.607,0.393
ADASYN,0.02,DT,0.964,0.211,0.571,0.03,0.308,0.771,0.719,0.304
ADASYN,0.02,RF,0.978,0.3,0.429,0.014,0.353,0.707,0.597,0.404
ADASYN,0.02,LightGBM,0.98,0.286,0.286,0.01,0.286,0.638,0.443,0.505
ADASYN,0.02,Adaboost,0.968,0.2,0.429,0.024,0.273,0.702,0.596,0.404
ADASYN,0.02,GBDT,0.98,0.286,0.286,0.01,0.286,0.638,0.443,0.505
BorderlineSMOTE,0.02,SVM,0.584,0.019,0.571,0.416,0.037,0.578,0.578,0.422
BorderlineSMOTE,0.02,KNN,0.932,0.034,0.143,0.057,0.056,0.543,0.248,0.607
BorderlineSMOTE,0.02,LR,0.512,0.024,0.857,0.493,0.047,0.682,0.637,0.363
BorderlineSMOTE,0.02,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
BorderlineSMOTE,0.02,RF,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
BorderlineSMOTE,0.02,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
BorderlineSMOTE,0.02,Adaboost,0.968,0.091,0.143,0.02,0.111,0.561,0.249,0.606
BorderlineSMOTE,0.02,GBDT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SMOTE,0.01,SVM,0.604,0.015,0.429,0.394,0.029,0.518,0.502,0.491
SMOTE,0.01,KNN,0.738,0.03,0.571,0.26,0.058,0.656,0.645,0.354
SMOTE,0.01,LR,0.628,0.021,0.571,0.371,0.041,0.6,0.599,0.401
SMOTE,0.01,DT,0.976,0.308,0.571,0.018,0.4,0.777,0.722,0.303
SMOTE,0.01,RF,0.978,0.25,0.286,0.012,0.267,0.637,0.443,0.505
SMOTE,0.01,LightGBM,0.976,0.273,0.429,0.016,0.333,0.706,0.597,0.404
SMOTE,0.01,Adaboost,0.978,0.3,0.429,0.014,0.353,0.707,0.597,0.404
SMOTE,0.01,GBDT,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SVMSMOTE,0.01,SVM,0.576,0.019,0.571,0.424,0.036,0.574,0.574,0.426
SVMSMOTE,0.01,KNN,0.914,0.05,0.286,0.077,0.085,0.604,0.436,0.508
SVMSMOTE,0.01,LR,0.516,0.02,0.714,0.487,0.04,0.614,0.597,0.399
