oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.01,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.01,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.27,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,30.3,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,238.14,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.4,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,173.67,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,58.97,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,99.76,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,101.83,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,151.56279468536377,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,151.56279468536377,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,151.56279468536377,LR,0.954,0.056,0.143,0.034,0.08,0.554,0.249,0.607
DAZZLE1,151.56279468536377,DT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
DAZZLE1,151.56279468536377,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,151.56279468536377,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
DAZZLE1,151.56279468536377,Adaboost,0.972,0.182,0.286,0.018,0.222,0.634,0.443,0.505
DAZZLE1,151.56279468536377,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
DAZZLE2,111.02178931236267,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,111.02178931236267,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,111.02178931236267,LR,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
DAZZLE2,111.02178931236267,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
DAZZLE2,111.02178931236267,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,111.02178931236267,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,111.02178931236267,Adaboost,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
DAZZLE2,111.02178931236267,GBDT,0.97,0.0,0.0,0.016,0.0,0.492,0.0,0.707
WGAN,6.18,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.18,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.18,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.18,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.18,Adaboost,0.028,0.014,1.0,0.986,0.028,0.507,0.028,0.697
WGAN,6.18,GBDT,0.948,0.148,0.571,0.047,0.235,0.762,0.715,0.305
RP,0.20976543426513672,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.20976543426513672,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.20976543426513672,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.20976543426513672,DT,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
RP,0.20976543426513672,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.20976543426513672,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.20976543426513672,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.20976543426513672,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Howso1,56.90287137031555,SVM,0.572,0.009,0.286,0.424,0.018,0.431,0.382,0.587
Howso1,56.90287137031555,KNN,0.83,0.012,0.143,0.16,0.023,0.491,0.244,0.617
Howso1,56.90287137031555,LR,0.632,0.011,0.286,0.363,0.021,0.461,0.394,0.567
Howso1,56.90287137031555,DT,0.164,0.014,0.857,0.846,0.028,0.506,0.261,0.607
Howso1,56.90287137031555,RF,0.644,0.011,0.286,0.351,0.022,0.467,0.397,0.563
Howso1,56.90287137031555,LightGBM,0.764,0.017,0.286,0.229,0.033,0.528,0.417,0.53
Howso1,56.90287137031555,Adaboost,0.026,0.014,1.0,0.988,0.028,0.506,0.024,0.699
Howso1,56.90287137031555,GBDT,0.482,0.015,0.571,0.519,0.03,0.526,0.522,0.476
Howso2,56.26137733459473,SVM,0.75,0.016,0.286,0.243,0.031,0.521,0.415,0.534
Howso2,56.26137733459473,KNN,0.918,0.0,0.0,0.069,0.0,0.466,0.0,0.709
Howso2,56.26137733459473,LR,0.858,0.029,0.286,0.134,0.053,0.576,0.43,0.514
Howso2,56.26137733459473,DT,0.148,0.016,1.0,0.864,0.032,0.568,0.239,0.611
Howso2,56.26137733459473,RF,0.782,0.036,0.571,0.215,0.068,0.678,0.661,0.339
Howso2,56.26137733459473,LightGBM,0.884,0.053,0.429,0.11,0.094,0.66,0.579,0.411
Howso2,56.26137733459473,Adaboost,0.066,0.013,0.857,0.945,0.025,0.456,0.103,0.676
Howso2,56.26137733459473,GBDT,0.774,0.035,0.571,0.223,0.066,0.674,0.658,0.342
DS,0.24618244171142578,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.24618244171142578,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.24618244171142578,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.24618244171142578,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.24618244171142578,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.24618244171142578,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.24618244171142578,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.24618244171142578,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.5930311679840088,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.5930311679840088,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.5930311679840088,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.5930311679840088,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.5930311679840088,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.5930311679840088,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.5930311679840088,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.5930311679840088,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.38743782043457,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.38743782043457,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.38743782043457,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.38743782043457,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.38743782043457,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.38743782043457,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.38743782043457,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.38743782043457,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,29.641793727874756,SVM,0.652,0.012,0.286,0.343,0.022,0.471,0.398,0.56
SDV_GAN,29.641793727874756,KNN,0.882,0.019,0.143,0.108,0.033,0.518,0.246,0.611
SDV_GAN,29.641793727874756,LR,0.474,0.011,0.429,0.525,0.022,0.452,0.45,0.549
SDV_GAN,29.641793727874756,DT,0.912,0.0,0.0,0.075,0.0,0.462,0.0,0.709
SDV_GAN,29.641793727874756,RF,0.15,0.016,1.0,0.862,0.032,0.569,0.242,0.61
SDV_GAN,29.641793727874756,LightGBM,0.608,0.02,0.571,0.391,0.039,0.59,0.589,0.41
SDV_GAN,29.641793727874756,Adaboost,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_GAN,29.641793727874756,GBDT,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
