oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.01,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.01,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.41,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,30.47,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,238.78,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.74,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,173.26,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,59.65,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,99.91,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,101.92,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,127.58842444419861,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,127.58842444419861,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,127.58842444419861,LR,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE1,127.58842444419861,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
DAZZLE1,127.58842444419861,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,127.58842444419861,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,127.58842444419861,Adaboost,0.96,0.118,0.286,0.03,0.167,0.628,0.441,0.506
DAZZLE1,127.58842444419861,GBDT,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
DAZZLE2,149.11366438865662,SVM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE2,149.11366438865662,KNN,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE2,149.11366438865662,LR,0.914,0.026,0.143,0.075,0.044,0.534,0.247,0.608
DAZZLE2,149.11366438865662,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DAZZLE2,149.11366438865662,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,149.11366438865662,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,149.11366438865662,Adaboost,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
DAZZLE2,149.11366438865662,GBDT,0.968,0.0,0.0,0.018,0.0,0.491,0.0,0.707
WGAN,6.1,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.1,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.1,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.1,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.1,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.1,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,6.1,Adaboost,0.028,0.014,1.0,0.986,0.028,0.507,0.028,0.697
WGAN,6.1,GBDT,0.948,0.148,0.571,0.047,0.235,0.762,0.715,0.305
RP,0.21477675437927246,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.21477675437927246,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.21477675437927246,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.21477675437927246,DT,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
RP,0.21477675437927246,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.21477675437927246,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.21477675437927246,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.21477675437927246,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Howso1,54.705549478530884,SVM,0.516,0.012,0.429,0.483,0.024,0.473,0.469,0.529
Howso1,54.705549478530884,KNN,0.858,0.015,0.143,0.132,0.027,0.506,0.245,0.613
Howso1,54.705549478530884,LR,0.606,0.015,0.429,0.391,0.03,0.519,0.503,0.49
Howso1,54.705549478530884,DT,0.7,0.026,0.571,0.298,0.051,0.637,0.63,0.369
Howso1,54.705549478530884,RF,0.85,0.028,0.286,0.142,0.051,0.572,0.429,0.515
Howso1,54.705549478530884,LightGBM,0.822,0.023,0.286,0.17,0.043,0.558,0.425,0.519
Howso1,54.705549478530884,Adaboost,0.888,0.0,0.0,0.099,0.0,0.45,0.0,0.711
Howso1,54.705549478530884,GBDT,0.826,0.012,0.143,0.164,0.022,0.489,0.244,0.617
Howso2,55.790282011032104,SVM,0.71,0.027,0.571,0.288,0.052,0.642,0.634,0.365
Howso2,55.790282011032104,KNN,0.87,0.032,0.286,0.122,0.058,0.582,0.431,0.512
Howso2,55.790282011032104,LR,0.812,0.032,0.429,0.183,0.06,0.623,0.562,0.424
Howso2,55.790282011032104,DT,0.196,0.015,0.857,0.813,0.029,0.522,0.306,0.584
Howso2,55.790282011032104,RF,0.758,0.033,0.571,0.239,0.062,0.666,0.653,0.347
Howso2,55.790282011032104,LightGBM,0.858,0.043,0.429,0.136,0.078,0.646,0.573,0.415
Howso2,55.790282011032104,Adaboost,0.028,0.014,1.0,0.986,0.028,0.507,0.028,0.697
Howso2,55.790282011032104,GBDT,0.534,0.021,0.714,0.469,0.041,0.623,0.609,0.388
DS,0.27658653259277344,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.27658653259277344,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.27658653259277344,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.27658653259277344,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.27658653259277344,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.27658653259277344,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.27658653259277344,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.27658653259277344,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.5918407440185547,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.5918407440185547,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.5918407440185547,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.5918407440185547,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.5918407440185547,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.5918407440185547,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.5918407440185547,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.5918407440185547,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.385803937911987,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.385803937911987,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.385803937911987,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.385803937911987,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.385803937911987,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.385803937911987,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.385803937911987,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.385803937911987,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,29.156824350357056,SVM,0.97,0.214,0.429,0.022,0.286,0.703,0.596,0.404
SDV_GAN,29.156824350357056,KNN,0.898,0.022,0.143,0.091,0.038,0.526,0.247,0.61
SDV_GAN,29.156824350357056,LR,0.944,0.111,0.429,0.049,0.176,0.69,0.591,0.406
SDV_GAN,29.156824350357056,DT,0.95,0.154,0.571,0.045,0.242,0.763,0.715,0.305
SDV_GAN,29.156824350357056,RF,0.964,0.211,0.571,0.03,0.308,0.771,0.719,0.304
SDV_GAN,29.156824350357056,LightGBM,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
SDV_GAN,29.156824350357056,Adaboost,0.956,0.143,0.429,0.037,0.214,0.696,0.593,0.405
SDV_GAN,29.156824350357056,GBDT,0.962,0.2,0.571,0.032,0.296,0.769,0.719,0.304
