oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.01,DT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.01,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.01,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,29.34,SVM,0.616,0.016,0.429,0.381,0.03,0.524,0.506,0.486
SMOTUNED,30.32,KNN,0.918,0.028,0.143,0.071,0.047,0.536,0.248,0.608
SMOTUNED,238.63,LR,0.826,0.024,0.286,0.166,0.044,0.56,0.426,0.519
SMOTUNED,28.15,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,173.62,RF,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SMOTUNED,59.96,LightGBM,0.97,0.25,0.571,0.024,0.348,0.774,0.721,0.304
SMOTUNED,99.69,Adaboost,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,101.79,GBDT,0.962,0.125,0.286,0.028,0.174,0.629,0.442,0.505
DAZZLE1,134.58682799339294,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,134.58682799339294,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,134.58682799339294,LR,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
DAZZLE1,134.58682799339294,DT,0.968,0.091,0.143,0.02,0.111,0.561,0.249,0.606
DAZZLE1,134.58682799339294,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,134.58682799339294,LightGBM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
DAZZLE1,134.58682799339294,Adaboost,0.972,0.182,0.286,0.018,0.222,0.634,0.443,0.505
DAZZLE1,134.58682799339294,GBDT,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
DAZZLE2,153.0218460559845,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,153.0218460559845,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,153.0218460559845,LR,0.936,0.037,0.143,0.053,0.059,0.545,0.248,0.607
DAZZLE2,153.0218460559845,DT,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DAZZLE2,153.0218460559845,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,153.0218460559845,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
DAZZLE2,153.0218460559845,Adaboost,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
DAZZLE2,153.0218460559845,GBDT,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
WGAN,6.15,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.15,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.15,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,6.15,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,6.15,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.15,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,6.15,Adaboost,0.032,0.014,1.0,0.982,0.028,0.509,0.036,0.694
WGAN,6.15,GBDT,0.952,0.16,0.571,0.043,0.25,0.764,0.716,0.305
RP,0.23058724403381348,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.23058724403381348,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.23058724403381348,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.23058724403381348,DT,0.956,0.174,0.571,0.039,0.267,0.766,0.717,0.304
RP,0.23058724403381348,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.23058724403381348,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.23058724403381348,Adaboost,0.976,0.222,0.286,0.014,0.25,0.636,0.443,0.505
RP,0.23058724403381348,GBDT,0.962,0.167,0.429,0.03,0.24,0.699,0.594,0.405
Howso1,58.250521659851074,SVM,0.536,0.004,0.143,0.458,0.009,0.342,0.226,0.687
Howso1,58.250521659851074,KNN,0.866,0.0,0.0,0.122,0.0,0.439,0.0,0.712
Howso1,58.250521659851074,LR,0.722,0.007,0.143,0.27,0.014,0.437,0.239,0.635
Howso1,58.250521659851074,DT,0.726,0.0,0.0,0.264,0.0,0.368,0.0,0.731
Howso1,58.250521659851074,RF,0.712,0.028,0.571,0.286,0.053,0.643,0.635,0.364
Howso1,58.250521659851074,LightGBM,0.656,0.023,0.571,0.343,0.044,0.614,0.611,0.388
Howso1,58.250521659851074,Adaboost,0.826,0.012,0.143,0.164,0.022,0.489,0.244,0.617
Howso1,58.250521659851074,GBDT,0.81,0.011,0.143,0.181,0.021,0.481,0.243,0.619
Howso2,56.8076593875885,SVM,0.72,0.022,0.429,0.276,0.041,0.576,0.538,0.449
Howso2,56.8076593875885,KNN,0.882,0.0,0.0,0.105,0.0,0.447,0.0,0.711
Howso2,56.8076593875885,LR,0.858,0.029,0.286,0.134,0.053,0.576,0.43,0.514
Howso2,56.8076593875885,DT,0.528,0.017,0.571,0.473,0.033,0.549,0.549,0.451
Howso2,56.8076593875885,RF,0.726,0.029,0.571,0.272,0.055,0.65,0.64,0.359
Howso2,56.8076593875885,LightGBM,0.828,0.035,0.429,0.166,0.065,0.631,0.566,0.421
Howso2,56.8076593875885,Adaboost,0.036,0.014,1.0,0.978,0.028,0.511,0.044,0.691
Howso2,56.8076593875885,GBDT,0.578,0.023,0.714,0.424,0.045,0.645,0.638,0.361
DS,0.2481062412261963,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2481062412261963,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2481062412261963,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.2481062412261963,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.2481062412261963,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.2481062412261963,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.2481062412261963,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.2481062412261963,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_FASTML,0.7806546688079834,SVM,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_FASTML,0.7806546688079834,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_FASTML,0.7806546688079834,LR,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_FASTML,0.7806546688079834,DT,0.944,0.138,0.571,0.051,0.222,0.76,0.713,0.305
SDV_FASTML,0.7806546688079834,RF,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_FASTML,0.7806546688079834,LightGBM,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_FASTML,0.7806546688079834,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_FASTML,0.7806546688079834,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.412774324417114,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.412774324417114,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,4.412774324417114,LR,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
SDV_GC,4.412774324417114,DT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GC,4.412774324417114,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,4.412774324417114,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,4.412774324417114,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GC,4.412774324417114,GBDT,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,27.91675877571106,SVM,0.948,0.048,0.143,0.041,0.071,0.551,0.249,0.607
SDV_GAN,27.91675877571106,KNN,0.804,0.031,0.429,0.191,0.058,0.619,0.56,0.426
SDV_GAN,27.91675877571106,LR,0.904,0.023,0.143,0.085,0.04,0.529,0.247,0.609
SDV_GAN,27.91675877571106,DT,0.916,0.093,0.571,0.079,0.16,0.746,0.705,0.308
SDV_GAN,27.91675877571106,RF,0.932,0.034,0.143,0.057,0.056,0.543,0.248,0.607
SDV_GAN,27.91675877571106,LightGBM,0.966,0.188,0.429,0.026,0.261,0.701,0.595,0.404
SDV_GAN,27.91675877571106,Adaboost,0.948,0.12,0.429,0.045,0.188,0.692,0.592,0.405
SDV_GAN,27.91675877571106,GBDT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
