oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
No,0,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,DT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
No,0,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
No,0,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
Random,0.0,SVM,0.816,0.039,0.6,0.182,0.073,0.709,0.692,0.311
Random,0.0,KNN,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
Random,0.0,LR,0.813,0.038,0.6,0.184,0.072,0.708,0.691,0.311
Random,0.0,DT,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
Random,0.0,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
Random,0.0,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
Random,0.0,Adaboost,0.954,0.0,0.0,0.034,0.0,0.483,0.0,0.708
Random,0.0,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
ADASYN,0.01,SVM,0.772,0.022,0.4,0.224,0.041,0.588,0.528,0.453
ADASYN,0.01,KNN,0.9,0.026,0.2,0.091,0.047,0.555,0.328,0.569
ADASYN,0.01,LR,0.806,0.025,0.4,0.189,0.048,0.605,0.536,0.445
ADASYN,0.01,DT,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
ADASYN,0.01,RF,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
ADASYN,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
ADASYN,0.01,Adaboost,0.949,0.0,0.0,0.039,0.0,0.48,0.0,0.708
ADASYN,0.01,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
BorderlineSMOTE,0.01,SVM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,LR,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
BorderlineSMOTE,0.01,DT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
BorderlineSMOTE,0.01,LightGBM,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
BorderlineSMOTE,0.01,Adaboost,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
BorderlineSMOTE,0.01,GBDT,0.551,0.0,0.0,0.442,0.0,0.279,0.0,0.773
SMOTE,0.0,SVM,0.786,0.023,0.4,0.209,0.043,0.596,0.531,0.449
SMOTE,0.0,KNN,0.903,0.027,0.2,0.088,0.048,0.556,0.328,0.569
SMOTE,0.0,LR,0.808,0.026,0.4,0.187,0.048,0.607,0.536,0.444
SMOTE,0.0,DT,0.934,0.0,0.0,0.054,0.0,0.473,0.0,0.708
SMOTE,0.0,RF,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SMOTE,0.0,LightGBM,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SMOTE,0.0,Adaboost,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SMOTE,0.0,GBDT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.01,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SVMSMOTE,0.01,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.01,LR,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SVMSMOTE,0.01,DT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.01,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.01,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SVMSMOTE,0.01,Adaboost,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SVMSMOTE,0.01,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
SMOTUNED,8.33,SVM,0.915,0.031,0.2,0.076,0.054,0.562,0.329,0.568
SMOTUNED,16.91,KNN,0.845,0.032,0.4,0.15,0.059,0.625,0.544,0.437
SMOTUNED,15.66,LR,0.799,0.047,0.8,0.201,0.088,0.799,0.799,0.201
SMOTUNED,5.31,DT,0.735,0.036,0.8,0.265,0.068,0.767,0.766,0.235
SMOTUNED,157.09,RF,0.864,0.019,0.2,0.128,0.034,0.536,0.325,0.573
SMOTUNED,22.35,LightGBM,0.837,0.0,0.0,0.152,0.0,0.424,0.0,0.715
SMOTUNED,70.26,Adaboost,0.762,0.011,0.2,0.231,0.02,0.485,0.317,0.589
SMOTUNED,74.46,GBDT,0.825,0.014,0.2,0.167,0.027,0.516,0.323,0.578
DAZZLE,884.36,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,884.36,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,884.36,LR,0.243,0.016,1.0,0.767,0.031,0.617,0.378,0.542
DAZZLE,884.36,DT,0.633,0.0,0.0,0.359,0.0,0.321,0.0,0.751
DAZZLE,884.36,RF,0.808,0.026,0.4,0.187,0.048,0.607,0.536,0.444
DAZZLE,884.36,LightGBM,0.109,0.013,1.0,0.902,0.027,0.549,0.179,0.638
DAZZLE,884.36,Adaboost,0.466,0.0,0.0,0.528,0.0,0.236,0.0,0.8
DAZZLE,884.36,GBDT,0.859,0.0,0.0,0.13,0.0,0.435,0.0,0.713
WGAN,6.0,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.0,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.0,LR,0.136,0.014,1.0,0.875,0.027,0.563,0.223,0.619
WGAN,6.0,DT,0.614,0.013,0.4,0.383,0.025,0.508,0.485,0.503
WGAN,6.0,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,6.0,LightGBM,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
WGAN,6.0,Adaboost,0.859,0.0,0.0,0.13,0.0,0.435,0.0,0.713
WGAN,6.0,GBDT,0.932,0.0,0.0,0.057,0.0,0.472,0.0,0.708
RP,0.18405842781066895,SVM,0.842,0.016,0.2,0.15,0.03,0.525,0.324,0.576
RP,0.18405842781066895,KNN,0.92,0.033,0.2,0.071,0.057,0.564,0.329,0.568
RP,0.18405842781066895,LR,0.82,0.04,0.6,0.177,0.075,0.712,0.694,0.309
RP,0.18405842781066895,DT,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
RP,0.18405842781066895,RF,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
RP,0.18405842781066895,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.18405842781066895,Adaboost,0.954,0.062,0.2,0.037,0.095,0.582,0.331,0.566
RP,0.18405842781066895,GBDT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
